stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
426,,Wilson Ave & 29th St,corner sidewalk,41.956286,-91.710153,,,,,,
427,,Wilson Ave across from 26th St,grass to sidewalk,41.956326,-91.706897,,,,,,
428,,Wilson Ave & Lori Dr,corner sidewalk,41.956300,-91.704704,,,,,,
429,,Wilson Ave & Newport Dr,grass to sidewalk,41.956275,-91.702259,,,,,,
430,,Wilson Ave across from Balsam Dr,"grass, no sidewalk",41.956278,-91.699798,,,,,,
431,,Wilson Ave & 18th St,"grass, no sidewalk",41.956243,-91.696858,,,,,,
432,,1467 Wilson Ave  (RR Tracks),"grass, no sidewalk",41.956208,-91.694258,,,,,,
433,,Wilson Ave across from 14th St,"grass, no sidewalk",41.956191,-91.691377,,,,,,
434,,Wilson Ave across from 13th St,"grass, no sidewalk",41.956159,-91.688617,,,,,,
435,,Wilson Ave & 12th St (far-side),"grass, no sidewalk",41.956143,-91.685607,,,,,,
436,,Wilson Ave across from 11th St,"grass, no sidewalk",41.956096,-91.683730,,,,,,
437,,Wilson Ave across from 9th St,"grass, no sidewalk",41.956058,-91.681207,,,,,,
438,,Wilson Ave across from 8th St,"grass, no sidewalk",41.956035,-91.679234,,,,,,
439,,6th St & 15th Ave,concrete pad,41.962734,-91.676973,,,,,,
440,,6th St & 10th Ave (RR Tracks),grass to sidewalk,41.966084,-91.676929,,,,,,
441,,6th St & 8th Ave,grass to sidewalk,41.968263,-91.676907,,,,,,
442,,8th Ave & 4th St,corner sidewalk,41.968243,-91.674790,,,,,,
443,,8th Ave & 3rd St,grass to sidewalk,41.968946,-91.671449,,,,,,
444,,5th Ave & RR tracks,concrete pad,41.976483,-91.662965,,,,,,
445,,5th Ave & 6th St,corner sidewalk,41.977706,-91.660806,,,,,,
446,,5th Ave & 8th St,corner sidewalk,41.978946,-91.658600,,,,,,
447,,5th Ave & 10th St,grass to sidewalk,41.980256,-91.656396,,,,,,
448,,10th St @ Mercy Medical Center,concrete pad,41.979336,-91.655412,,,,,,
449,,7th Ave & 9th St,corner sidewalk,41.975241,-91.656426,,,,,,
450,,7th Ave & 11th St,concrete pad,41.973565,-91.654758,,,,,,
451,,12th Ave across from 8th St  (Metro High School),grass to sidewalk,41.973220,-91.652856,,,,,,
452,,9th St & 12th Ave (far-side),concrete pad,41.974175,-91.651468,,,,,,
453,,9th St & 10th Ave,corner sidewalk,41.975603,-91.653066,,,,,,
454,,9th St & 8th Ave,corner sidewalk,41.977243,-91.654719,,,,,,
455,,8th Ave & 10th St,corner sidewalk,41.977791,-91.653813,,,,,,
456,,Mt Vernon Rd & 15th St,concrete pad,41.977289,-91.649706,,,,,,
457,,1705 Mt Vernon Rd  (cemetary driveway),"grass, no sidewalk",41.977212,-91.645690,,,,,,
458,,Mt Vernon Rd & 19th St (second intersection),concrete pad,41.977127,-91.642329,,,,,,
459,,Mt Vernon Rd & 21st St,grass to sidewalk,41.976946,-91.638624,,,,,,
460,,Mt Vernon Rd & 23rd St,grass to sidewalk,41.976864,-91.634956,,,,,,
461,,Mt Vernon Rd across from Forest Dr (Hy-Vee Drugstore),concrete pad,41.976906,-91.632748,,,,,,
462,,Mt Vernon Rd & 26th St,grass to sidewalk,41.976839,-91.630784,,,,,,
463,,Mt Vernon Rd & Memorial Dr,corner sidewalk,41.976733,-91.628360,,,,,,
464,,1017 Memorial Dr  (across from Meadows Apts),"grass, no sidewalk",41.975120,-91.628197,,,,,,
465,,Memorial Dr across from 14th Ave,"grass, no sidewalk",41.972916,-91.628152,,,,,,
466,,Seely Ave & 27th St (far-side),"grass, no sidewalk",41.971678,-91.627977,,,,,,
467,,Seely Ave & 28th St,"grass, no sidewalk",41.972042,-91.626368,,,,,,
468,,Seely Ave & 30th St,"grass, no sidewalk",41.971205,-91.623304,,,,,,
469,,Pioneer Ave & 31st St,corner sidewalk,41.969528,-91.622033,,,,,,
470,,3311 Pioneer Ave  (Bella Vista Apts),concrete pad,41.969475,-91.619439,,,,,,
