trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R07-WD-12,,,214,44,,,,
R07-WD-12,,,215,45,,,,
R07-WD-12,,,216,46,,,,
R07-WD-12,,,217,47,,,,
R07-WD-12,,,218,48,,,,
R07-WD-12,,,219,49,,,,
R07-WD-12,,,220,50,,,,
R07-WD-12,,,221,51,,,,
R07-WD-12,,,222,52,,,,
R07-WD-12,,,223,53,,,,
R07-WD-12,,,224,54,,,,
R07-WD-12,,,225,55,,,,
R07-WD-12,,,226,56,,,,
R07-WD-12,,,227,57,,,,
R07-WD-12,,,228,58,,,,
R07-WD-12,,,229,59,,,,
R07-WD-12,,,230,60,,,,
R07-WD-12,13:58:00,13:58:00,231,61,,,,
R07-WD-12,,,232,62,,,,
R07-WD-12,,,233,63,,,,
R07-WD-12,,,234,64,,,,
R07-WD-12,,,235,65,,,,
R07-WD-12,,,236,66,,,,
R07-WD-12,,,237,67,,,,
R07-WD-12,,,238,68,,,,
R07-WD-12,,,239,69,,,,
R07-WD-12,,,091,70,,,,
R07-WD-12,14:10:00,14:10:00,000,71,,,,
R07-WD-14,14:20:00,14:20:00,000,0,,,,
R07-WD-14,,,171,1,,,,
R07-WD-14,,,172,2,,,,
R07-WD-14,,,173,3,,,,
R07-WD-14,,,174,4,,,,
R07-WD-14,,,175,5,,,,
R07-WD-14,,,176,6,,,,
R07-WD-14,,,177,7,,,,
R07-WD-14,,,178,8,,,,
R07-WD-14,14:27:00,14:27:00,179,9,,,,
R07-WD-14,,,180,10,,,,
R07-WD-14,,,181,11,,,,
R07-WD-14,,,182,12,,,,
R07-WD-14,,,183,13,,,,
R07-WD-14,,,184,14,,,,
R07-WD-14,,,185,15,,,,
R07-WD-14,,,186,16,,,,
R07-WD-14,,,187,17,,,,
R07-WD-14,,,188,18,,,,
R07-WD-14,,,189,19,,,,
R07-WD-14,,,190,20,,,,
R07-WD-14,,,191,21,,,,
R07-WD-14,,,192,22,,,,
R07-WD-14,,,193,23,,,,
R07-WD-14,,,194,24,,,,
R07-WD-14,,,195,25,,,,
R07-WD-14,,,196,26,,,,
R07-WD-14,,,197,27,,,,
R07-WD-14,14:34:00,14:34:00,198,28,,,,
R07-WD-14,,,199,29,,,,
R07-WD-14,,,200,30,,,,
R07-WD-14,,,201,31,,,,
R07-WD-14,,,202,32,,,,
R07-WD-14,14:40:00,14:40:00,203,33,,,,
R07-WD-14,,,204,34,,,,
R07-WD-14,,,205,35,,,,
R07-WD-14,14:45:00,14:45:00,206,36,,,,
R07-WD-14,,,207,37,,,,
R07-WD-14,,,208,38,,,,
R07-WD-14,,,209,39,,,,
R07-WD-14,,,210,40,,,,
R07-WD-14,,,211,41,,,,
R07-WD-14,,,212,42,,,,
R07-WD-14,14:50:00,14:50:00,213,43,,,,
R07-WD-14,,,214,44,,,,
R07-WD-14,,,215,45,,,,
R07-WD-14,,,216,46,,,,
R07-WD-14,,,217,47,,,,
R07-WD-14,,,218,48,,,,
R07-WD-14,,,219,49,,,,
R07-WD-14,,,220,50,,,,
R07-WD-14,,,221,51,,,,
R07-WD-14,,,222,52,,,,
R07-WD-14,,,223,53,,,,
R07-WD-14,,,224,54,,,,
R07-WD-14,,,225,55,,,,
R07-WD-14,,,226,56,,,,
R07-WD-14,,,227,57,,,,
R07-WD-14,,,228,58,,,,
R07-WD-14,,,229,59,,,,
R07-WD-14,,,230,60,,,,
R07-WD-14,14:58:00,14:58:00,231,61,,,,
R07-WD-14,,,232,62,,,,
R07-WD-14,,,233,63,,,,
R07-WD-14,,,234,64,,,,
R07-WD-14,,,235,65,,,,
R07-WD-14,,,236,66,,,,
R07-WD-14,,,237,67,,,,
R07-WD-14,,,238,68,,,,
R07-WD-14,,,239,69,,,,
R07-WD-14,,,091,70,,,,
R07-WD-14,15:10:00,15:10:00,000,71,,,,
R07-WD-16,15:20:00,15:20:00,000,0,,,,
R07-WD-16,,,171,1,,,,
R07-WD-16,,,172,2,,,,
R07-WD-16,,,173,3,,,,
R07-WD-16,,,174,4,,,,
R07-WD-16,,,175,5,,,,
R07-WD-16,,,176,6,,,,
R07-WD-16,,,177,7,,,,
R07-WD-16,,,178,8,,,,
R07-WD-16,15:27:00,15:27:00,179,9,,,,
R07-WD-16,,,180,10,,,,
R07-WD-16,,,181,11,,,,
R07-WD-16,,,182,12,,,,
R07-WD-16,,,183,13,,,,
R07-WD-16,,,184,14,,,,
R07-WD-16,,,185,15,,,,
R07-WD-16,,,186,16,,,,
R07-WD-16,,,187,17,,,,
R07-WD-16,,,188,18,,,,
R07-WD-16,,,189,19,,,,
R07-WD-16,,,190,20,,,,
R07-WD-16,,,191,21,,,,
R07-WD-16,,,192,22,,,,
R07-WD-16,,,193,23,,,,
R07-WD-16,,,194,24,,,,
R07-WD-16,,,195,25,,,,
R07-WD-16,,,196,26,,,,
R07-WD-16,,,197,27,,,,
R07-WD-16,15:34:00,15:34:00,198,28,,,,
R07-WD-16,,,199,29,,,,
R07-WD-16,,,200,30,,,,
R07-WD-16,,,201,31,,,,
R07-WD-16,,,202,32,,,,
R07-WD-16,15:40:00,15:40:00,203,33,,,,
R07-WD-16,,,204,34,,,,
R07-WD-16,,,205,35,,,,
R07-WD-16,15:45:00,15:45:00,206,36,,,,
R07-WD-16,,,207,37,,,,
R07-WD-16,,,208,38,,,,
R07-WD-16,,,209,39,,,,
R07-WD-16,,,210,40,,,,
R07-WD-16,,,211,41,,,,
R07-WD-16,,,212,42,,,,
R07-WD-16,15:50:00,15:50:00,213,43,,,,
R07-WD-16,,,214,44,,,,
R07-WD-16,,,215,45,,,,
R07-WD-16,,,216,46,,,,
R07-WD-16,,,217,47,,,,
R07-WD-16,,,218,48,,,,
R07-WD-16,,,219,49,,,,
R07-WD-16,,,220,50,,,,
R07-WD-16,,,221,51,,,,
R07-WD-16,,,222,52,,,,
R07-WD-16,,,223,53,,,,
R07-WD-16,,,224,54,,,,
R07-WD-16,,,225,55,,,,
R07-WD-16,,,226,56,,,,
R07-WD-16,,,227,57,,,,
R07-WD-16,,,228,58,,,,
R07-WD-16,,,229,59,,,,
R07-WD-16,,,230,60,,,,
R07-WD-16,15:58:00,15:58:00,231,61,,,,
R07-WD-16,,,232,62,,,,
R07-WD-16,,,233,63,,,,
R07-WD-16,,,234,64,,,,
R07-WD-16,,,235,65,,,,
R07-WD-16,,,236,66,,,,
R07-WD-16,,,237,67,,,,
R07-WD-16,,,238,68,,,,
R07-WD-16,,,239,69,,,,
R07-WD-16,,,091,70,,,,
R07-WD-16,16:10:00,16:10:00,000,71,,,,
R07-WD-18,16:20:00,16:20:00,000,0,,,,
R07-WD-18,,,171,1,,,,
R07-WD-18,,,172,2,,,,
R07-WD-18,,,173,3,,,,
R07-WD-18,,,174,4,,,,
R07-WD-18,,,175,5,,,,
R07-WD-18,,,176,6,,,,
R07-WD-18,,,177,7,,,,
R07-WD-18,,,178,8,,,,
R07-WD-18,16:27:00,16:27:00,179,9,,,,
R07-WD-18,,,180,10,,,,
R07-WD-18,,,181,11,,,,
R07-WD-18,,,182,12,,,,
R07-WD-18,,,183,13,,,,
R07-WD-18,,,184,14,,,,
R07-WD-18,,,185,15,,,,
R07-WD-18,,,186,16,,,,
R07-WD-18,,,187,17,,,,
R07-WD-18,,,188,18,,,,
R07-WD-18,,,189,19,,,,
R07-WD-18,,,190,20,,,,
R07-WD-18,,,191,21,,,,
R07-WD-18,,,192,22,,,,
R07-WD-18,,,193,23,,,,
R07-WD-18,,,194,24,,,,
R07-WD-18,,,195,25,,,,
R07-WD-18,,,196,26,,,,
R07-WD-18,,,197,27,,,,
R07-WD-18,16:34:00,16:34:00,198,28,,,,
R07-WD-18,,,199,29,,,,
R07-WD-18,,,200,30,,,,
R07-WD-18,,,201,31,,,,
R07-WD-18,,,202,32,,,,
R07-WD-18,16:40:00,16:40:00,203,33,,,,
R07-WD-18,,,204,34,,,,
R07-WD-18,,,205,35,,,,
R07-WD-18,16:45:00,16:45:00,206,36,,,,
R07-WD-18,,,207,37,,,,
R07-WD-18,,,208,38,,,,
R07-WD-18,,,209,39,,,,
R07-WD-18,,,210,40,,,,
R07-WD-18,,,211,41,,,,
R07-WD-18,,,212,42,,,,
R07-WD-18,16:50:00,16:50:00,213,43,,,,
R07-WD-18,,,214,44,,,,
R07-WD-18,,,215,45,,,,
R07-WD-18,,,216,46,,,,
R07-WD-18,,,217,47,,,,
R07-WD-18,,,218,48,,,,
R07-WD-18,,,219,49,,,,
R07-WD-18,,,220,50,,,,
R07-WD-18,,,221,51,,,,
R07-WD-18,,,222,52,,,,
R07-WD-18,,,223,53,,,,
R07-WD-18,,,224,54,,,,
R07-WD-18,,,225,55,,,,
R07-WD-18,,,226,56,,,,
R07-WD-18,,,227,57,,,,
R07-WD-18,,,228,58,,,,
R07-WD-18,,,229,59,,,,
R07-WD-18,,,230,60,,,,
R07-WD-18,16:58:00,16:58:00,231,61,,,,
R07-WD-18,,,232,62,,,,
R07-WD-18,,,233,63,,,,
R07-WD-18,,,234,64,,,,
R07-WD-18,,,235,65,,,,
R07-WD-18,,,236,66,,,,
R07-WD-18,,,237,67,,,,
R07-WD-18,,,238,68,,,,
R07-WD-18,,,239,69,,,,
R07-WD-18,,,091,70,,,,
R07-WD-18,17:10:00,17:10:00,000,71,,,,
R07-WD-20,17:20:00,17:20:00,000,0,,,,
R07-WD-20,,,171,1,,,,
R07-WD-20,,,172,2,,,,
R07-WD-20,,,173,3,,,,
R07-WD-20,,,174,4,,,,
R07-WD-20,,,175,5,,,,
R07-WD-20,,,176,6,,,,
R07-WD-20,,,177,7,,,,
R07-WD-20,,,178,8,,,,
R07-WD-20,17:27:00,17:27:00,179,9,,,,
R07-WD-20,,,180,10,,,,
R07-WD-20,,,181,11,,,,
R07-WD-20,,,182,12,,,,
R07-WD-20,,,183,13,,,,
R07-WD-20,,,184,14,,,,
R07-WD-20,,,185,15,,,,
R07-WD-20,,,186,16,,,,
R07-WD-20,,,187,17,,,,
R07-WD-20,,,188,18,,,,
R07-WD-20,,,189,19,,,,
R07-WD-20,,,190,20,,,,
R07-WD-20,,,191,21,,,,
R07-WD-20,,,192,22,,,,
R07-WD-20,,,193,23,,,,
R07-WD-20,,,194,24,,,,
R07-WD-20,,,195,25,,,,
R07-WD-20,,,196,26,,,,
R07-WD-20,,,197,27,,,,
R07-WD-20,17:34:00,17:34:00,198,28,,,,
R07-WD-20,,,199,29,,,,
R07-WD-20,,,200,30,,,,
R07-WD-20,,,201,31,,,,
R07-WD-20,,,202,32,,,,
R07-WD-20,17:40:00,17:40:00,203,33,,,,
R07-WD-20,,,204,34,,,,
R07-WD-20,,,205,35,,,,
R07-WD-20,17:45:00,17:45:00,206,36,,,,
R07-WD-20,,,207,37,,,,
R07-WD-20,,,208,38,,,,
R07-WD-20,,,209,39,,,,
R07-WD-20,,,210,40,,,,
R07-WD-20,,,211,41,,,,
R07-WD-20,,,212,42,,,,
R07-WD-20,17:50:00,17:50:00,213,43,,,,
R07-WD-20,,,214,44,,,,
R07-WD-20,,,215,45,,,,
R07-WD-20,,,216,46,,,,
R07-WD-20,,,217,47,,,,
R07-WD-20,,,218,48,,,,
R07-WD-20,,,219,49,,,,
R07-WD-20,,,220,50,,,,
R07-WD-20,,,221,51,,,,
R07-WD-20,,,222,52,,,,
R07-WD-20,,,223,53,,,,
R07-WD-20,,,224,54,,,,
R07-WD-20,,,225,55,,,,
R07-WD-20,,,226,56,,,,
R07-WD-20,,,227,57,,,,
R07-WD-20,,,228,58,,,,
R07-WD-20,,,229,59,,,,
R07-WD-20,,,230,60,,,,
R07-WD-20,17:58:00,17:58:00,231,61,,,,
R07-WD-20,,,232,62,,,,
R07-WD-20,,,233,63,,,,
R07-WD-20,,,234,64,,,,
R07-WD-20,,,235,65,,,,
R07-WD-20,,,236,66,,,,
R07-WD-20,,,237,67,,,,
R07-WD-20,,,238,68,,,,
R07-WD-20,,,239,69,,,,
R07-WD-20,,,091,70,,,,
R07-WD-20,18:10:00,18:10:00,000,71,,,,
R07-WD-21,18:20:00,18:20:00,000,0,,,,
R07-WD-21,,,171,1,,,,
R07-WD-21,,,172,2,,,,
R07-WD-21,,,173,3,,,,
R07-WD-21,,,174,4,,,,
R07-WD-21,,,175,5,,,,
R07-WD-21,,,176,6,,,,
R07-WD-21,,,177,7,,,,
R07-WD-21,,,178,8,,,,
R07-WD-21,18:27:00,18:27:00,179,9,,,,
R07-WD-21,,,180,10,,,,
R07-WD-21,,,181,11,,,,
R07-WD-21,,,182,12,,,,
R07-WD-21,,,183,13,,,,
R07-WD-21,,,184,14,,,,
R07-WD-21,,,185,15,,,,
R07-WD-21,,,186,16,,,,
R07-WD-21,,,187,17,,,,
R07-WD-21,,,188,18,,,,
R07-WD-21,,,189,19,,,,
R07-WD-21,,,190,20,,,,
R07-WD-21,,,191,21,,,,
R07-WD-21,,,192,22,,,,
R07-WD-21,,,193,23,,,,
R07-WD-21,,,194,24,,,,
R07-WD-21,,,195,25,,,,
R07-WD-21,,,196,26,,,,
R07-WD-21,,,197,27,,,,
R07-WD-21,18:34:00,18:34:00,198,28,,,,
R07-WD-21,,,199,29,,,,
R07-WD-21,,,200,30,,,,
R07-WD-21,,,201,31,,,,
R07-WD-21,,,202,32,,,,
R07-WD-21,18:40:00,18:40:00,203,33,,,,
R07-WD-21,,,204,34,,,,
R07-WD-21,,,205,35,,,,
R07-WD-21,18:45:00,18:45:00,206,36,,,,
R07-WD-21,,,207,37,,,,
R07-WD-21,,,208,38,,,,
R07-WD-21,,,209,39,,,,
R07-WD-21,,,210,40,,,,
R07-WD-21,,,211,41,,,,
R07-WD-21,,,212,42,,,,
R07-WD-21,18:50:00,18:50:00,213,43,,,,
R07-WD-21,,,214,44,,,,
R07-WD-21,,,215,45,,,,
R07-WD-21,,,216,46,,,,
R07-WD-21,,,217,47,,,,
R07-WD-21,,,218,48,,,,
R07-WD-21,,,219,49,,,,
R07-WD-21,,,220,50,,,,
R07-WD-21,,,221,51,,,,
R07-WD-21,,,222,52,,,,
R07-WD-21,,,223,53,,,,
R07-WD-21,,,224,54,,,,
R07-WD-21,,,225,55,,,,
R07-WD-21,,,226,56,,,,
R07-WD-21,,,227,57,,,,
R07-WD-21,,,228,58,,,,
R07-WD-21,,,229,59,,,,
R07-WD-21,,,230,60,,,,
R07-WD-21,18:58:00,18:58:00,231,61,,,,
R07-WD-21,,,232,62,,,,
R07-WD-21,,,233,63,,,,
R07-WD-21,,,234,64,,,,
R07-WD-21,,,235,65,,,,
R07-WD-21,,,236,66,,,,
R07-WD-21,,,237,67,,,,
R07-WD-21,,,238,68,,,,
R07-WD-21,,,239,69,,,,
R07-WD-21,,,091,70,,,,
R07-WD-21,19:10:00,19:10:00,000,71,,,,
R07-WD-02,05:50:00,05:50:00,000,0,,,,
R07-WD-02,,,171,1,,,,
R07-WD-02,,,172,2,,,,
R07-WD-02,,,173,3,,,,
R07-WD-02,,,174,4,,,,
R07-WD-02,,,175,5,,,,
R07-WD-02,,,176,6,,,,
R07-WD-02,,,177,7,,,,
R07-WD-02,,,178,8,,,,
R07-WD-02,05:57:00,05:57:00,179,9,,,,
R07-WD-02,,,180,10,,,,
R07-WD-02,,,181,11,,,,
R07-WD-02,,,182,12,,,,
R07-WD-02,,,183,13,,,,
R07-WD-02,,,184,14,,,,
R07-WD-02,,,185,15,,,,
R07-WD-02,,,186,16,,,,
R07-WD-02,,,187,17,,,,
R07-WD-02,,,188,18,,,,
R07-WD-02,,,189,19,,,,
R07-WD-02,,,190,20,,,,
R07-WD-02,,,191,21,,,,
R07-WD-02,,,192,22,,,,
R07-WD-02,,,193,23,,,,
R07-WD-02,,,194,24,,,,
R07-WD-02,,,195,25,,,,
R07-WD-02,,,196,26,,,,
R07-WD-02,,,197,27,,,,
R07-WD-02,06:04:00,06:04:00,198,28,,,,
R07-WD-02,,,199,29,,,,
R07-WD-02,,,200,30,,,,
R07-WD-02,,,201,31,,,,
R07-WD-02,,,202,32,,,,
R07-WD-02,06:10:00,06:10:00,203,33,,,,
R07-WD-02,,,204,34,,,,
R07-WD-02,,,205,35,,,,
R07-WD-02,06:15:00,06:15:00,206,36,,,,
R07-WD-02,,,207,37,,,,
R07-WD-02,,,208,38,,,,
R07-WD-02,,,223,39,,,,
R07-WD-02,,,240,40,,,,
R07-WD-02,,,224,41,,,,
R07-WD-02,,,241,42,,,,
R07-WD-02,,,225,43,,,,
R07-WD-02,,,242,44,,,,
R07-WD-02,,,226,45,,,,
R07-WD-02,,,243,46,,,,
R07-WD-02,,,227,47,,,,
R07-WD-02,06:26:00,06:26:00,244,48,,,,
R07-WD-02,,,228,49,,,,
R07-WD-02,,,245,50,,,,
R07-WD-02,,,229,51,,,,
R07-WD-02,,,246,52,,,,
R07-WD-02,,,230,53,,,,
R07-WD-02,,,247,54,,,,
R07-WD-02,06:28:00,06:28:00,231,55,,,,
R07-WD-02,,,248,56,,,,
R07-WD-02,,,232,57,,,,
R07-WD-02,,,249,58,,,,
R07-WD-02,,,233,59,,,,
R07-WD-02,,,234,60,,,,
R07-WD-02,,,235,61,,,,
R07-WD-02,,,236,62,,,,
R07-WD-02,,,237,63,,,,
R07-WD-02,,,238,64,,,,
R07-WD-02,,,239,65,,,,
R07-WD-02,,,091,66,,,,
R07-WD-02,06:40:00,06:40:00,000,67,,,,
R07-WD-04,06:45:00,06:45:00,000,0,,,,
R07-WD-04,,,171,1,,,,
R07-WD-04,,,172,2,,,,
R07-WD-04,,,173,3,,,,
R07-WD-04,,,174,4,,,,
R07-WD-04,,,175,5,,,,
R07-WD-04,,,176,6,,,,
R07-WD-04,,,177,7,,,,
R07-WD-04,,,178,8,,,,
R07-WD-04,06:52:00,06:52:00,179,9,,,,
R07-WD-04,,,180,10,,,,
R07-WD-04,,,181,11,,,,
R07-WD-04,,,182,12,,,,
R07-WD-04,,,183,13,,,,
R07-WD-04,,,184,14,,,,
R07-WD-04,,,185,15,,,,
R07-WD-04,,,186,16,,,,
R07-WD-04,,,187,17,,,,
R07-WD-04,,,188,18,,,,
R07-WD-04,,,189,19,,,,
R07-WD-04,,,190,20,,,,
R07-WD-04,,,191,21,,,,
R07-WD-04,,,192,22,,,,
R07-WD-04,,,193,23,,,,
R07-WD-04,,,194,24,,,,
R07-WD-04,,,195,25,,,,
R07-WD-04,,,196,26,,,,
R07-WD-04,,,197,27,,,,
R07-WD-04,06:59:00,06:59:00,198,28,,,,
R07-WD-04,,,199,29,,,,
R07-WD-04,,,200,30,,,,
R07-WD-04,,,201,31,,,,
R07-WD-04,,,202,32,,,,
R07-WD-04,07:05:00,07:05:00,203,33,,,,
R07-WD-04,,,204,34,,,,
R07-WD-04,,,205,35,,,,
R07-WD-04,07:10:00,07:10:00,206,36,,,,
R07-WD-04,,,207,37,,,,
R07-WD-04,,,208,38,,,,
R07-WD-04,,,223,39,,,,
R07-WD-04,,,240,40,,,,
R07-WD-04,,,224,41,,,,
R07-WD-04,,,241,42,,,,
R07-WD-04,,,225,43,,,,
R07-WD-04,,,242,44,,,,
R07-WD-04,,,226,45,,,,
R07-WD-04,,,243,46,,,,
R07-WD-04,,,227,47,,,,
R07-WD-04,07:21:00,07:21:00,244,48,,,,
R07-WD-04,,,228,49,,,,
R07-WD-04,,,245,50,,,,
R07-WD-04,,,229,51,,,,
R07-WD-04,,,246,52,,,,
R07-WD-04,,,230,53,,,,
R07-WD-04,,,247,54,,,,
R07-WD-04,07:23:00,07:23:00,231,55,,,,
R07-WD-04,,,248,56,,,,
R07-WD-04,,,232,57,,,,
R07-WD-04,,,249,58,,,,
R07-WD-04,,,233,59,,,,
R07-WD-04,,,234,60,,,,
R07-WD-04,,,235,61,,,,
R07-WD-04,,,236,62,,,,
R07-WD-04,,,237,63,,,,
R07-WD-04,,,238,64,,,,
R07-WD-04,,,239,65,,,,
R07-WD-04,,,091,66,,,,
R07-WD-04,07:35:00,07:35:00,000,67,,,,
R07-WD-06,07:50:00,07:50:00,000,0,,,,
R07-WD-06,,,171,1,,,,
R07-WD-06,,,172,2,,,,
R07-WD-06,,,173,3,,,,
R07-WD-06,,,174,4,,,,
R07-WD-06,,,175,5,,,,
R07-WD-06,,,176,6,,,,
R07-WD-06,,,177,7,,,,
R07-WD-06,,,178,8,,,,
R07-WD-06,07:57:00,07:57:00,179,9,,,,
R07-WD-06,,,180,10,,,,
R07-WD-06,,,181,11,,,,
R07-WD-06,,,182,12,,,,
R07-WD-06,,,183,13,,,,
R07-WD-06,,,184,14,,,,
R07-WD-06,,,185,15,,,,
R07-WD-06,,,186,16,,,,
R07-WD-06,,,187,17,,,,
R07-WD-06,,,188,18,,,,
R07-WD-06,,,189,19,,,,
R07-WD-06,,,190,20,,,,
R07-WD-06,,,191,21,,,,
R07-WD-06,,,192,22,,,,
R07-WD-06,,,193,23,,,,
R07-WD-06,,,194,24,,,,
R07-WD-06,,,195,25,,,,
R07-WD-06,,,196,26,,,,
R07-WD-06,,,197,27,,,,
R07-WD-06,08:04:00,08:04:00,198,28,,,,
R07-WD-06,,,199,29,,,,
R07-WD-06,,,200,30,,,,
R07-WD-06,,,201,31,,,,
R07-WD-06,,,202,32,,,,
R07-WD-06,08:10:00,08:10:00,203,33,,,,
R07-WD-06,,,204,34,,,,
R07-WD-06,,,205,35,,,,
R07-WD-06,08:15:00,08:15:00,206,36,,,,
R07-WD-06,,,207,37,,,,
R07-WD-06,,,208,38,,,,
R07-WD-06,,,223,39,,,,
R07-WD-06,,,240,40,,,,
R07-WD-06,,,224,41,,,,
R07-WD-06,,,241,42,,,,
R07-WD-06,,,225,43,,,,
R07-WD-06,,,242,44,,,,
R07-WD-06,,,226,45,,,,
R07-WD-06,,,243,46,,,,
R07-WD-06,,,227,47,,,,
R07-WD-06,08:26:00,08:26:00,244,48,,,,
R07-WD-06,,,228,49,,,,
R07-WD-06,,,245,50,,,,
R07-WD-06,,,229,51,,,,
R07-WD-06,,,246,52,,,,
R07-WD-06,,,230,53,,,,
R07-WD-06,,,247,54,,,,
R07-WD-06,08:28:00,08:28:00,231,55,,,,
R07-WD-06,,,248,56,,,,
R07-WD-06,,,232,57,,,,
R07-WD-06,,,249,58,,,,
R07-WD-06,,,233,59,,,,
R07-WD-06,,,234,60,,,,
R07-WD-06,,,235,61,,,,
R07-WD-06,,,236,62,,,,
R07-WD-06,,,237,63,,,,
R07-WD-06,,,238,64,,,,
R07-WD-06,,,239,65,,,,
R07-WD-06,,,091,66,,,,
R07-WD-06,08:40:00,08:40:00,000,67,,,,
R07-WD-13,13:50:00,13:50:00,000,0,,,,
R07-WD-13,,,171,1,,,,
R07-WD-13,,,172,2,,,,
R07-WD-13,,,173,3,,,,
R07-WD-13,,,174,4,,,,
R07-WD-13,,,175,5,,,,
R07-WD-13,,,176,6,,,,
R07-WD-13,,,177,7,,,,
R07-WD-13,,,178,8,,,,
R07-WD-13,13:57:00,13:57:00,179,9,,,,
R07-WD-13,,,180,10,,,,
R07-WD-13,,,181,11,,,,
R07-WD-13,,,182,12,,,,
R07-WD-13,,,183,13,,,,
R07-WD-13,,,184,14,,,,
R07-WD-13,,,185,15,,,,
R07-WD-13,,,186,16,,,,
R07-WD-13,,,187,17,,,,
R07-WD-13,,,188,18,,,,
R07-WD-13,,,189,19,,,,
R07-WD-13,,,190,20,,,,
R07-WD-13,,,191,21,,,,
R07-WD-13,,,192,22,,,,
R07-WD-13,,,193,23,,,,
R07-WD-13,,,194,24,,,,
R07-WD-13,,,195,25,,,,
R07-WD-13,,,196,26,,,,
R07-WD-13,,,197,27,,,,
R07-WD-13,14:04:00,14:04:00,198,28,,,,
R07-WD-13,,,199,29,,,,
R07-WD-13,,,200,30,,,,
R07-WD-13,,,201,31,,,,
R07-WD-13,,,202,32,,,,
R07-WD-13,14:10:00,14:10:00,203,33,,,,
R07-WD-13,,,204,34,,,,
R07-WD-13,,,205,35,,,,
R07-WD-13,14:15:00,14:15:00,206,36,,,,
R07-WD-13,,,207,37,,,,
R07-WD-13,,,208,38,,,,
R07-WD-13,,,223,39,,,,
R07-WD-13,,,240,40,,,,
R07-WD-13,,,224,41,,,,
R07-WD-13,,,241,42,,,,
R07-WD-13,,,225,43,,,,
R07-WD-13,,,242,44,,,,
R07-WD-13,,,226,45,,,,
R07-WD-13,,,243,46,,,,
R07-WD-13,,,227,47,,,,
R07-WD-13,14:26:00,14:26:00,244,48,,,,
R07-WD-13,,,228,49,,,,
R07-WD-13,,,245,50,,,,
R07-WD-13,,,229,51,,,,
R07-WD-13,,,246,52,,,,
R07-WD-13,,,230,53,,,,
R07-WD-13,,,247,54,,,,
R07-WD-13,14:28:00,14:28:00,231,55,,,,
R07-WD-13,,,248,56,,,,
R07-WD-13,,,232,57,,,,
R07-WD-13,,,249,58,,,,
R07-WD-13,,,233,59,,,,
R07-WD-13,,,234,60,,,,
R07-WD-13,,,235,61,,,,
R07-WD-13,,,236,62,,,,
R07-WD-13,,,237,63,,,,
R07-WD-13,,,238,64,,,,
R07-WD-13,,,239,65,,,,
R07-WD-13,,,091,66,,,,
R07-WD-13,14:40:00,14:40:00,000,67,,,,
R07-WD-15,14:50:00,14:50:00,000,0,,,,
R07-WD-15,,,171,1,,,,
R07-WD-15,,,172,2,,,,
R07-WD-15,,,173,3,,,,
R07-WD-15,,,174,4,,,,
R07-WD-15,,,175,5,,,,
R07-WD-15,,,176,6,,,,
R07-WD-15,,,177,7,,,,
R07-WD-15,,,178,8,,,,
R07-WD-15,14:57:00,14:57:00,179,9,,,,
R07-WD-15,,,180,10,,,,
R07-WD-15,,,181,11,,,,
R07-WD-15,,,182,12,,,,
R07-WD-15,,,183,13,,,,
R07-WD-15,,,184,14,,,,
R07-WD-15,,,185,15,,,,
R07-WD-15,,,186,16,,,,
R07-WD-15,,,187,17,,,,
R07-WD-15,,,188,18,,,,
R07-WD-15,,,189,19,,,,
R07-WD-15,,,190,20,,,,
R07-WD-15,,,191,21,,,,
R07-WD-15,,,192,22,,,,
R07-WD-15,,,193,23,,,,
R07-WD-15,,,194,24,,,,
R07-WD-15,,,195,25,,,,
R07-WD-15,,,196,26,,,,
R07-WD-15,,,197,27,,,,
R07-WD-15,15:04:00,15:04:00,198,28,,,,
R07-WD-15,,,199,29,,,,
R07-WD-15,,,200,30,,,,
R07-WD-15,,,201,31,,,,
R07-WD-15,,,202,32,,,,
R07-WD-15,15:10:00,15:10:00,203,33,,,,
R07-WD-15,,,204,34,,,,
R07-WD-15,,,205,35,,,,
R07-WD-15,15:15:00,15:15:00,206,36,,,,
R07-WD-15,,,207,37,,,,
R07-WD-15,,,208,38,,,,
R07-WD-15,,,223,39,,,,
R07-WD-15,,,240,40,,,,
R07-WD-15,,,224,41,,,,
R07-WD-15,,,241,42,,,,
R07-WD-15,,,225,43,,,,
R07-WD-15,,,242,44,,,,
R07-WD-15,,,226,45,,,,
R07-WD-15,,,243,46,,,,
R07-WD-15,,,227,47,,,,
R07-WD-15,15:26:00,15:26:00,244,48,,,,
R07-WD-15,,,228,49,,,,
R07-WD-15,,,245,50,,,,
R07-WD-15,,,229,51,,,,
R07-WD-15,,,246,52,,,,
R07-WD-15,,,230,53,,,,
R07-WD-15,,,247,54,,,,
R07-WD-15,15:28:00,15:28:00,231,55,,,,
R07-WD-15,,,248,56,,,,
R07-WD-15,,,232,57,,,,
R07-WD-15,,,249,58,,,,
R07-WD-15,,,233,59,,,,
R07-WD-15,,,234,60,,,,
R07-WD-15,,,235,61,,,,
R07-WD-15,,,236,62,,,,
R07-WD-15,,,237,63,,,,
R07-WD-15,,,238,64,,,,
R07-WD-15,,,239,65,,,,
R07-WD-15,,,091,66,,,,
R07-WD-15,15:40:00,15:40:00,000,67,,,,
